URL,Manufacturer,ASIN,Product details
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-100,ADISA,B07MXL986B,  Care Instructions: Wipe with Damp Cloth    Care Instructions: Wipe with Damp Cloth    Dimensions: 12 inch x 8 inch x 17.5 inch ; Capacity: 35 Ltrs; Number of Compartments: 3 Compartments; Material: Polyester; Water Resistance Level: Water Resistant   
https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-101,"DesignedByMokobaraLifestylePrivateLimited,Bangalore",B09V7R98XC,"  Care Instructions: Wipe with Damp Cloth    CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Water resistant: Yes    MOST FEATURE RICH BACKPACK: Front bucket pocket: Slip pockets, Zippered pocket, Flat opening tech compartment: Pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 15.6"" laptop inTransit Backpack - 30L & 15"" laptop in Transit Backpack - 20L    INDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment buckles    MAXED OUT STORAGE: Dimension: Transit Backpack - 30L (48 x 31 x 16 cm), Capacity: 30L    MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Care Instruction : Wipe with damp cloth   "
https://www.amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-102,Boldfit,B0BJZQ3ZR9,"  CHEST BAG FOR MEN: Best Gifts for Women Men, Enjoy Various Activities and Festival Hands-Free. The Fanny Pack for women is perfect for most people carry the most needed items, include phone, passport, keys, ID and other small items.    LARGE CAPACITY & CONVENIENT: Our travel fanny packs is well constructed with 3 separate pockets, ideal to organize your essentials separately.    MUTI-FUNCTIONAL: Our waist pouch for men is lightweight comfortable waist bag perfect for shopping, travelling, festivals, at theme parks, Great for jogging, dog walking, cycling, hiking and other outdoor activities.    DURABLE MATERIAL: Waist bag for men made of best fabric, the fanny pack for men is sturdy and long-lasting usage. Our chest bag for women have smooth zippers ensure users to have quick access to the items.    ADJUSTABLE STRAP: Adjustable nylon strap fits for all waist size, making the bum bag ideal for men, women and teenagers. can be carried like a pouch bag for men, crossbody bag, shoulder bag or a small sling chest bag.   "
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-103,NoProductDimensions‏‎32x2x43cm;100GramsDateFirstAvailable‏‎1October2015Manufacturer‏‎UberFashionMerchandisePvt Ltd,B07PC28YQ9,  Lightweight gym bags    Ergonomic Design    Durable    Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags    Drawstring closure   
https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-104,NoProductDimensions‏‎32x2x43cm;100GramsDateFirstAvailable‏‎1October2015Manufacturer‏‎UberFashionMerchandisePvt Ltd,B07PC28YQ9,"  Stylish, gaming-inspired design with the cyber-text pattern and ROG Logo. Material : Polyester    Quick-access exterior pocket for your essential accessories    Generous 16L interior for easy transport of an up 15.6-inch laptop    It also features Ghost chain for better security, Large air mesh back & Luggage strap   "
https://www.amazon.in/Gear-Universe-Resistant-Backpack-Daypack/dp/B0BZWLBDV3/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-105,Gear,B0BZWLBDV3,  Care Instructions: Hand Wash Only    Ergonomic Fit  : Water Repellent Fabric : Wide Access Compartments : High Quality Prints : Intuitive Organization & Access : Easily Adjustable Anti-Sweat Shoulder Straps : Padded & Cushioned Back Support : Padded Grab Handle : Bartacked Load Points : Heavy Duty Zippers & Pullers : Light-weight   
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-106,DIVULGE,B07PXTDBH4,"  Made with coated polyester fabric which makes the backpack Sturdy, durable and highly water resistant and The strings used are stretchable and of premium quality. <br>    Comes with side gussets, ensures extended storage space. <br>    Storage capacity up-to 16 litres.; Dimensions: Width - 12 inches & Height - 18 inches. <br>    Closure type is Drawstring type Which Makes it to Store Things Quickly <br>    Pattern Name: Solid; Age Range Description: Adult <br>   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA0OTE0MTY2ODc3NTk5OjE2OTI4MDkyNTQ6c3BfbXRmOjIwMTY0Njg2ODY4NTk4OjowOjo&url=%2FSPENZ-BAGS-Backpack-Raincover-Baby-Pink%2Fdp%2FB0C3RNFHHV%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,SpenzBags,B0C3RNFHHV,"  Care Instructions: Hand Wash Only    LARGE CAPACITY & MANY POCKETS: This backpack has two main compartment pockets. One separate laptop compartment holds 15.6 Inch Laptop as well as 15 Inch, 14 Inch and 13 Inch Mac book or Laptop. The other one packing compartment is roomy for daily necessities and tech electronics accessories. Front compartment with zipper pocket and 2 elastic mesh side pockets.Make your items organized and easier to find.    COMFY & BREATHABLE BACKPACK: Adjustable shoulder straps and back side comes with comfortable and breathable mesh design, relieves the stress of your shoulder. A comfortable airflow foam-pad back design with soft, multi-panel breathable mesh padding, offer your back maximum back support. A foam-padded top handle for a long time carry on.    HIGH QUALITY MATERIAL: Our backpack made of waterproof and quality Polyester fabric with metal zippers. Lightweight and sturdy, ensure a secure & long-lasting usage every day. Perfects for weekend getaways, shopping, office work, business traveling and other outdoor activities. Also, it is a perfect student’s backpack for women, men, teens, boys and girls.    LAPTOP PROTECTION: Separate laptop compartment with foam padded of this back pack offers the optimal protection for your 15.6 inch laptop. Mesh pockets for mouse, adapter, charging cord and other electronics. Take the worry out of your work and study.    IDEAL GIFT: This fashionable backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA0OTE0MTY2ODc3NTk5OjE2OTI4MDkyNTQ6c3BfbXRmOjIwMDkwODYxOTg2Mjk4OjowOjo&url=%2FSwiss-Military-Laptop-Backpack-Canvas%2Fdp%2FB09T9NS7SB%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,SwissMilitary,B09T9NS7SB,"  Care Instructions: Wipe with Dry Cloth    PRODUCT 1:- Material: 100% Polyester Melange with PU, Capacity: 29.L Approx. Size: 47x32x19(cm) Approx.<br>    PRODUCT 1:- Cushion Handle, Utility Pocket For Mobile & Power Bank, Quick Access Pocket<br>    PRODUCT 1:- 2 Side Pocket Cum Bottle Holder, Separate Compartment For Files & Organiser Pocket<br>    PRODUCT 2:- Solid 16 oz canvas with PU reinforced trims Ideal for travel / leisure with compact storage; PRODUCT 2:- 2.2L Approx. storage capacity<br>    Style Name: Casual; Special Features: Laptop Compartment; Closure Type: Zipper; Strap Type: Shoulder Strap; Color Name: Combo Option 3; Water Resistance Level: Water Resistant; Age Range Description: Adult<br>   "
https://www.amazon.in/Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTW8SP/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-109,SwissMilitary,B09T9NS7SB,"  Internal size - 40.5cm x 30.5cm x 1.7cm, external size- 42cm x 32cm x 3.5cm​​, compatible with most 15 - 15.6 inch laptop computers or notebook like Macbook Pro/Air/Surface book/HP/Acer/Asus/Samsung Chromebook etc.    Extra Storage Space - Two pockets in front, enough space to keeping mouse, cable, cellphone, memory cards, external hard drive, pens,coins etc.    Ultra-slim & Lightweight - Slim, portable and lightweight to take alone, or slide it into your briefcase, backpack or any other daybag, perfect for business, school or travel.    Shockproof - Multiple Layers Protection, PP foam padding layer and Polyester fabric lining for bump and shock absorption, protect your computer from accidental scratches.    Excellent Detail: Use Exquisite zipper and reinforced stitching on all stress points, ensuring the bag does not fall apart when carrying heavy goods. The first verticle designed laptop bag, you will feel the beauty of simple and good texture.   "
https://www.amazon.in/Glowic-Unisexs-Backpack-College-Students/dp/B0BGX9W69N/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-110,NHUB,B0BGX9W69N,"  Closure: Zipper    Material Type : Canvas    Weight : 450 Gm , Dimensions : 30 x 40 x 14 cm (LxHxW); Water Resistance : no    Special Features : Classic Fashion Style, Multi-Pockets, easily carry your mobile phone, tablet, wallet, cosmetic, water bottle, umbrella and other daily items. This women's casual backpack is a perfect gift for her on Birthdays, Anniversaries, Christmas Day, Valentine's Day to show your care. (Please note : Bag is small in size please check dimension before placing order & Color match may be up/down due to photographic effect)    Pattern Name: Solid; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Closure Type: Zipper; Lining Description: Cotton    Outer Material: Canvas; Inner Material: Polyester; Product: Made in India   "
https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-111,Half_Moon,B0C1NZLF67,"  Trendy Design: The Laptop bag for men features a unique, trendy design that makes it stand out from other laptop backpacks. It's perfect for individuals who want to express their style while carrying their laptop.    Secure Laptop Compartment: The 17-inch padded compartment in laptop backpack for men / Laptop bag for men provides secure storage for your device. The padding ensures that your laptop is protected from scratches and bumps while you're on the move.    Front Pockets: The small pockets in College Bags for men / College bag for women in Second Compartment provide easy access to smaller items like your phone, wallet, and keys. These pockets are convenient and ensure that you don't have to dig through the main compartment to find what you need.    Strong Built: The Laptop bag for men is built with strong zippers and stitching that can withstand daily wear and tear. This ensures that your belongings are kept safe and secure in college bag for girls and the backpack for men can hold up to daily use.    Comfortable to Wear: The Laptop bag for men / backpack for men is designed for maximum comfort. The padded shoulder straps and back panel provide added comfort, reducing strain on your back and shoulders while carrying the laptop backpack. This makes it easy to wear the backpack for extended periods of time, whether you're commuting to work or school or going on a trip.   "
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-112,AmazingBags,B0BR149RMT,"  Care Instructions: Hand Wash Only    SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women    PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.    OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.   "
https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-113,Gear,B08GY2ZN96,"  Care Instructions: Wipe with Dry Cloth    : Outer Material: Polyester, Color: Blue, Black    : Water resistant    : Capacity: 16 liters; Weight: 180 grams; Dimensions: 42 cms x 28 cms x 14 cms (LxWxH)    : 1 Main compartments    : Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase    Shoulder straps padded with pp foam/ eva sheet. Anti slip fabric / breathable spongy mesh on shoulder stpars   "
https://www.amazon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-114,NoProductDimensions‏‎22x33x51cm;490GramsDateFirstAvailable‏‎18April2018Manufacturer‏‎AmericanTourister,B07CGN5QV2,"  Laptop Compatibility: No, Strap Type: Adjustable,    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant, Capacity: 29.5 liters; Dimensions: 33 cms x 22 cms x 51 cms (LxWxH)    Number of Wheels: 0, Number of compartments: 3    Mesh Padding on back & shoulder strap to provide comfort & better back support   "
https://www.amazon.in/HP-Essentials-Polyester-Laptop-Backpack/dp/B07GGS4RDV/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-115,NoPackageDimensions‏‎50 5x36 4x7 7cm;520GramsDateFirstAvailable‏‎15August2018,Not found,  Colour: Black and grey<br><br> <br>    Material: polyester<br><br> <br>    For: Laptops nad accessories<br><br> <br>    Special Features: Laptop Compartment; Color Name: Black Gray; Closure Type: Zipper; Water Resistance Level: Water Resistant<br>; <br> <br>    Pattern Name: Solid <br>   
https://www.amazon.in/Hammonds-Flycatcher-Genuine-Leather-Messenger/dp/B07MDTVDQH/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692809254&sprefix=ba%2Caps%2C283&sr=8-116,"HindustanFoam,Kolkata700039",B07MDTVDQH,"  REAL LEATHER QUALITY : Premium Pure Real LEATHER: Crafted from tough, 100% Full-Grain Leather, which takes hits well and looks even better with age. Full-Grain Leather is the top layer of the buffalo skin which is the most expensive and toughest part. The distinguishing feature of this leather is that the leather may have Two Tone (i.e. shade of two colors), Original leather grain, and leathers are made through a totally 12 complete Process that are inherent characteristics.    MECHANISM:This Messenger Bag Has Main Interior Compartment With front pocket with zip For Added Security And A Fully Lined Interior That Includes Zip Pocket And Slip Pockets For Organization. One Rear Zip Pocket. The Compartment Has Dedicated Space For I Pad, Tablet, Phone & Other Small Accessories.    CRAFTMENSHIP, METAL FITTING AND REINFORCEMENT MATERIAL: Pure Leather Bags Get More Beautiful On Ageing. These Are Not Pu Which Will Contain Shine On Its Surface. Start Your Journey Now this Bag As A Messenger Bag, Shoulder Bag Or Laptop Bag. Suitable For Your School, Office, College, University, Meeting, And Business For Everyday Use. It Also Makes For A Great Present. It Is Also Most Important To Use Good Quality Metal Fittings And Reinforcement Materials.    WARRANTY DETAIL :Genuine Leather Product Can Be Used For Many Years. It Is Long Lasting If It Handled Carefully. Hammonds Flycatcher Offers 1 Year Warranty For The Products Against Any Manufacturing Defect. Keep Your Invoice Safe, If You Find Any Problem Please Contact With Us. You Can Get Fast Replacement Facility From Hammonds Flycatcher ; There might be minor color variation between actual product and image on screen due to photography effect   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA0OTE0MTY2ODc3NTk5OjE2OTI4MDkyNTQ6c3BfYnRmOjMwMDAyNDk5ODI1NzczMjo6MDo6&url=%2FEUME-Ease-Built-Anti-Theft-Up%2Fdp%2FB07NZBG7YX%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Eume,B07NZBG7YX,"  EUME Premium laptop bag for men / office bag / travel bag for men are made of good-quality polyester fabric. This travel backpack for men comes with 4 massagers built-in with massager technology for men and women.    Travel Bag Capacity: 31 Litres (Weight: 1.90Kg); Centimetres (Length X Width X Height: 48.26 X 31.75 X 11.43) with 2 Compartments    EUME EASE premium / business laptop bag for men has two sets of massagers for maximum relaxation of the upper and lower back and can be powered using a power bank (10000 mAh is recommended).    Office Bag for Men Compatibility: Yes, up to 15.6 inches. Each EUME laptop bag for men is aesthetically designed and handcrafted by expert smiths to ensure consistent superior quality and high value for customers.    This office bag for men / travel backpack for men has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on the upper and lower backs. WARRANTY: The EUME laptop bags for men comes with 1 year manufacturer warranty on manufacturing defects only.   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA0OTE0MTY2ODc3NTk5OjE2OTI4MDkyNTQ6c3BfYnRmOjIwMTM1Mzg3ODI2ODk4OjowOjo&url=%2FWILDHORN-Backpack-Compartment-Business-Stitching%2Fdp%2FB09QL66G55%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,WildHorn,B09QL66G55,"  Care Instructions: Hand Wash Only    ?LOTS OF STORAGE SPACE&POCKETS- This travel backpack design with multi independent pockets for large storage and organization for small items. 2 spacious main multi compartments with many hidden pockets can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.<br>    ?DIMENSION & DURABLE MATERIAL - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.Separate padded laptop compartment fits most 15.5 inch laptop /Ipad/Computer.The business computer backpack made from high quality polyester fabric shockproof with high density nylon lining for better TEAR & WATER RESISTANT and heavy duty backpack.<br>    ?MULTIPURPOSE - At checkpoint, unfolds the travel backpack freely 90-180 degrees making you quickly through the airport security and keep items tidy, exclusive designed for airplane travel. The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack. Perfect travel gifts for men women who like international travel, camping, hiking and overnight trip.<br>    ?SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.So you never have to worry about someone stealing your laptop, ipad, business file, homework and anything value, keep you a nice peace of mind. Durable metal zippers close and open smoothly, ensure a secure and long-lasting usage everyday or weekend.;Age Range Description: Adult; Pocket Description: Utility Pocket; Pattern Name: Solid; Style Name: Classic<br>    ?BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel of this Backpack design help for the air convection, ventilation and heat elimination. Comfortable wide breathable mesh shoulder straps with plentiful sponge pad help relieve the stress from your shoulder. Both sides of the shoulder strap with design, can hang sunglasses and other small pendants.Premium bookbags for men also school backpack for teen boys. And it is a Ideal gifts for men women.<br>   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfYXRmX25leHQ6MzAwMDI5NjYwNjM3ODMyOjowOjo&url=%2FEUME-Ltrs-Laptop-Backpack-2400011_B_BuyMore%2Fdp%2FB07JQ21Z5T%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NoProductDimensions‏‎32x19x46cm;770GramsDateFirstAvailable‏‎26October2018Manufacturer‏‎Eume,B07JQ21Z5T,"  The EUME Alexis laptop bag for men/office bag for men comes with 2 large compartments, 2 easy-access pockets in front, and 2 side pockets (one side comes with zipper) for a water bottle.    The backpack for men/backpack for women contains a large compartment with netting for laptops up to 15.6 inches and chargers, a 2nd compartment for books, files, folders, and other daily essentials, etc. Also, the college bag for men/college bag for women contains 2 small pockets for phone chargers, earphones, or wallets; 2 pen holders; and a zipper compartment for a mobile, a passport, etc. The laptop bag/ travel bag has additional ease access pockets in front.    The laptop bag for men/office bag for men water-resistant, good quality zipper, Light Weight, The backpack for men/ backpack for women has a padded adjustable shoulder straps and a trolley support strap for maximum comfort and to make your travel journey happier.    Dimensions of college bag for men/college bag for women: 12.5 x 7.5 x 18.5 inches; Bag Weight: 675 grams; Capacity: 31 liters; Fabric: Polyester    The Eume Alexis laptop bag for men comes with a 1-year warranty against manufacturing defects.   "
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MTI5NDk1MDc2NTk5OjE2OTI4MDkzNDA6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692809340%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,AcefourAccessoriesPvt Ltd,B0B69M182Q,  Care Instructions: Hand Wash Only    Handcrafted with care and made up of premium quality robust material   
https://www.amazon.in/Trunkit-Waterproof-Travelling-Trekking-Backpack/dp/B08GZB73RZ/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-115,Trunkit,Not found,"  Care Instructions: Hand Wash Only    Outer Material: Polyester, Color: Blue | Water resistant; Capacity: 55 liters; Weight: 890 grams; Dimensions: 12 inches x 8 inches x 27 inches (LxWxH)<br><br><br>    Number of compartments: 1 | Laptop Compatibility: No, Handle Type: Extendable, Strap Type: Adjustable<br><br><br>    PRACTICAL SHOULDER STRAPS - The s-shaped shoulder straps are ergonomically designed with padded support and soft edges<br><br><br>    AUXILIARY PARTS - For added convenience, this rucksack comes with multiple auxiliary support systems. The hood zip pocket can hold a rain cover, the 2 side compression strap can make the bag compact and the hip belt can transfer some of the weight to your hip for ease of carrying. The main straps are designed in a way to hold your yoga mat with ease.<br>; Style Name: Rucksack Backpacks; Closure Type: Zipper<br><br>    Age Range Description: Adult; Lining Description: Polyurethane<br>   "
https://www.amazon.in/BEAUTY-GIRLS-Polyester-Waterproof-Backpack/dp/B08YRFQHQX/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-116,Not found,Not found,  Care Instructions: Hand Wash Only    This Beautiful Floral Printed Backpack is specially made for girls; Has 2 ways to carry it anywhere:- Shoulder and Hand Carry Straps<br><br><br>    Has Mesh Padding on back so can be carry whole day comfortablyyour pc settings<br><br><br>    Has Huge Space for carry more things so can be used for School College Tuition and Travelling also<br><br><br>    Strap Type: Shoulder Strap; Age Range Description: Adult   
https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-117,BagzoneLifestylePvtLtd,B0B3J9J9CK,"  Ushawu small satchel has a top zip closure to keep your essentials in place. The bag has a main spacious compartment with a divider zip pocket to provide you enough space for keeping phone, portable charger, keys, hairbrush, wallet, sunglasses etc.    Stylish & structured handbag with a compact shape and premium texture.    Features dual round handles, it comes with an adjustable and deatchable sling strap.    A perfect handbag from Lavie which will help you carry with style all your essentials for the day.    It comes in a couple of beautiful shades to fit your preferences and selection.   "
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-118,GearMerchandisePVTLTD,B07G44G1DC,"  Care Instructions: Hand Wash Only    Outer material: synthetic, color: black; Waterproof    Capacity: 28 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket; Closure Type: Zipper    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .   "
https://www.amazon.in/ZIPLINE-Polyester-Backpack-College-Outdoor/dp/B09XN3YD4Q/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-119,AtulituAgency,B09XN3YD4Q,"  A super-slim backpack for men design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality.This college bag has spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design of this school bag for boys are crafted from polyester, this medium school bag is sturdy enough to withstand regular wear and tear gracefully.    Zipline laptop bag for men features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this school bag for boys can be easily adjusted according to your liking. Spacious backpack is featuring with four pockets and three main compartments all with speciality zippers, this office bag for men offers you enough space to carry your books, files, travel accessories, stationery, keys and mobile accessories. It comes with the ZIPLINE promise of quality.    The lighter your college Bag, the more you’ll enjoy hiking. With this in mind, we've ensured that the Zipline college bag weighs very light, and does not add extra weight to your back.    The Zipline school bag has been provided with a bouncy mesh that prevents sweatiness by allowing air flow. The padded back panel of this school bag and shoulder straps helps make carrying heavier loads easier and more comfortable.    Highly Durable and Water Resistant fabric have been used in this school bag for boys   "
https://www.amazon.in/HP-15-6-inch-Backpacks-Pass-Through-793A6AA/dp/B0BYDXVM5Q/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1692809340&sprefix=ba%2Caps%2C283&sr=8-120,AtulituAgency,B09XN3YD4Q,"  Protect your laptop with a padded laptop compartment. This backpack is comfortable, durable, yet delightfully lightweight letting you take your entire setup wherever you want to work.    Carrying the world on your shoulders never felt so light and stylish with this one-bag travel companion. And when you need more room, just unzip and expand up to 21L of capacity. With that much space, you're good to go for at least a weekend.    Pack up all your tech with room to spare and slip your roller bag handle through the luggage passthrough to get on your way. There’s plenty of room to take your entire setup with you, with padded straps to keep you comfortable on the go.    Your entire setup is coming with you. Slip your laptop through the top zipper into its dedicated enclosure, pack everything in the perfect pocket—mouse, power cable, keyboard—and hit the road or wherever you’re going. Now you have what it takes to take it all.    Take your tech around town in the one bag that holds it all. Whether you’re working from home or the office, in a café or meeting, here or anywhere—you’ll need a lightweight backpack with the pockets, protection, and comfort to keep you moving. Open the possibilities of productivity.   "
